NAME	TITLE	SCORE	
AGK		0.0053419075	
B3GNT6		0.0053366763	
AC119403		0.005332998	
AL356390		0.005332591	
AC068418		0.005319199	
SERPINB2		0.00531713	
FAM206BP		0.0053132395	
DUX4L26		0.0053121164	
KRTAP10-10		0.0053112973	
CEP128		0.0053084125	
OR7E62P		0.005308131	
LINC02418		0.0053077317	
AL355336		0.005298822	
AC007283		0.005298575	
CHL1-AS1		0.005295088	
AC234582		0.005294922	
OR5AU1		0.005292441	
AC244205		0.0052861264	
SEC14L4		0.0052829874	
SNORD113-9		0.0052815056	
AP005208		0.005269676	
RBM46		0.0052690525	
NDUFAF4P3		0.0052689654	
GGNBP2		0.005268674	
SLC17A8		0.005267048	
IGKV1-8		0.0052660946	
MIR1197		0.005263311	
AC009902		0.005262815	
LINC01660		0.0052599814	
AC022795		0.0052592526	
RNF40		0.0052580046	
OR6Q1		0.005256756	
AC087685		0.0052566146	
BBS4		0.00524603	
TMEM178A		0.005244808	
AC134684		0.0052400446	
BMS1P4		0.0052363616	
AC073573		0.0052327556	
GRASP		0.005231164	
SDR42E2		0.005225576	
ITGB5-AS1		0.0052245664	
HNRNPA1P19		0.0052219927	
DNAJB8		0.005221915	
AL450322		0.005220357	
AL079342		0.0052178344	
AL445248		0.005212747	
RPS11		0.0052104318	
HMGA1P5		0.005208574	
WFDC10A		0.005208319	
AC144548		0.005205634	
SERPINB3		0.005201266	
LAMP5-AS1		0.0051993765	
AC005837		0.0051985416	
AP000897		0.005189544	
HMGN1P38		0.0051832874	
UGT1A6		0.005183203	
AC007656		0.005181799	
FMO9P		0.0051816464	
LRRC53		0.005178406	
AC093249		0.0051768734	
RNA5SP202		0.005176441	
MIR548F2		0.0051759346	
LINC00539		0.0051699174	
RN7SKP16		0.0051674745	
AC097504		0.005166492	
BZW1P2		0.0051633115	
RPL7P10		0.005150923	
HMGB3		0.00515086	
NADK2-AS1		0.0051481444	
FNDC7		0.005145803	
ARL2		0.005143204	
HIST2H3D		0.0051419837	
ATG13		0.0051390454	
SLC41A1		0.0051364866	
NFIA-AS1		0.005123743	
AC008066		0.0051212017	
CES5A		0.0051193736	
AC009166		0.0051191184	
CDIPT		0.005117178	
AC008015		0.005111779	
RARB		0.0051084347	
F10-AS1		0.0051035704	
SWI5		0.0050996756	
AL021328		0.0050981375	
CDT1		0.0050939918	
C9orf57		0.005093002	
TAS1R3		0.0050929436	
RPS9		0.005083784	
MED7		0.0050780536	
AC092967		0.0050753783	
FGFRL1		0.0050742347	
S100A7		0.0050737676	
ZNF416		0.0050699	
AL161449		0.005068845	
AC011489		0.0050649233	
AC018716		0.0050626113	
TMEM120A		0.0050607533	
AC087620		0.0050601964	
ZNF736P9Y		0.0050555943	
VIL1		0.005054262	
AC116562		0.0050422587	
GGT2		0.0050354116	
AC090833		0.005032747	
SRGAP2D		0.0050315494	
SGSM3		0.0050288453	
C14orf37		0.005027778	
DCD		0.005021546	
AL161457		0.005019291	
MT-TS2		0.005017854	
AC026403		0.0050138384	
FOXD2-AS1		0.005012589	
STMN1		0.0050062877	
NIPA2P4		0.0050034644	
PHF6		0.0050007435	
GABRA6		0.004992106	
AC004477		0.0049846834	
KTI12		0.0049805017	
OR4D12P		0.004978144	
LINC01451		0.00497525	
ISG20L2		0.004968643	
OR7E91P		0.0049673063	
CENPS		0.0049667377	
ZNF155		0.004964626	
INMT-MINDY4		0.0049643773	
FAM138E		0.0049602767	
IRGC		0.004957518	
CFHR4		0.004956266	
SELENOTP1		0.0049555935	
TMEM41B		0.0049530976	
SNRPCP6		0.0049465913	
OR2W1		0.0049460093	
ACTG1P22		0.0049452004	
XYLT2		0.004941833	
AC013268		0.0049401238	
POLR2G		0.0049377424	
AC144833		0.0049337843	
AC024941		0.0049315295	
RPS4Y2		0.004928761	
ZNF839		0.0049282433	
UBE2NL		0.00492526	
RPL39L		0.0049251686	
FOXL2NB		0.004923315	
CDKN2C		0.0049229595	
CCR3		0.0049224105	
ZNF736		0.0049158134	
EIF1P3		0.0049132616	
PRPS1L1		0.004909988	
RN7SL612P		0.0049098055	
AC073655		0.0049077156	
STPG3-AS1		0.004904578	
AC005000		0.004899408	
MIR1226		0.0048907814	
RPL17P51		0.0048857057	
LINC01137		0.004885478	
BMP10		0.004883538	
CTAG1B		0.0048835175	
GOLGA2P6		0.0048830127	
LYPLA1P3		0.00488137	
AC090023		0.0048807384	
RPL39P40		0.004879557	
PRSS41		0.0048782015	
ANKRD26P3		0.0048753107	
CFL1P1		0.0048702722	
AL049693		0.0048697335	
API5P1		0.0048621716	
AL772363		0.004857931	
SEC14L2		0.0048557185	
BBIP1		0.0048537613	
AC011825		0.0048522106	
FRMD5		0.004851164	
RPL32P26		0.0048508327	
MS4A8		0.004848042	
POLR3GL		0.0048462655	
AC115621		0.0048457463	
AURKAPS1		0.004842244	
C10orf71		0.004841558	
EFR3B		0.004841123	
LINC01290		0.004839423	
FGB		0.0048391595	
RNA5SP243		0.0048353323	
RBMXP2		0.0048344857	
RFC3P1		0.00483199	
BOLA2P2		0.004828735	
LIPJ		0.0048272037	
CNN3P1		0.0048254547	
SNORA9B		0.0048243613	
AC011330		0.004817778	
AKR1C4		0.0048167864	
PRODH		0.004816461	
BCAR1		0.0048137563	
DDOST		0.004812496	
TRIB1		0.004811787	
ASXL3		0.0048110834	
RPSAP4		0.004803616	
PTP4A1P6		0.0048010987	
BTBD18		0.0047947946	
SUMO2P4		0.004790059	
SEPT2P1		0.0047871983	
C2orf16		0.0047866544	
NDUFA3P2		0.004783871	
VGF		0.0047811302	
SOHLH2		0.004779163	
ADRB2		0.004775368	
RPL9P32		0.004774593	
AL445531		0.004773704	
ALPP		0.0047651157	
SMIM10L2A		0.004763938	
SPTSSB		0.004759351	
LINC01804		0.004754835	
ZNF560		0.004754369	
OR4Q3		0.004754005	
SCNN1D		0.0047538565	
OR9Q2		0.00475351	
EGFEM1P		0.0047498653	
LBX1-AS1		0.0047464175	
TXN2		0.0047450126	
UGT1A9		0.0047437465	
BX284613		0.004740596	
RPL3P11		0.0047402172	
LIPH		0.004739298	
NARSP2		0.004727478	
AC008149		0.0047190124	
PHBP8		0.0047175703	
AC018462		0.0047169584	
ASB10		0.0047134324	
CLLU1		0.004709587	
LINC01519		0.0047092824	
CCNI2		0.004702428	
LY75-CD302		0.0047016568	
AL133370		0.004697811	
NHLRC4		0.004691754	
RPS24P18		0.0046867686	
SPATC1		0.004675475	
MT1CP		0.0046749064	
MZT1P1		0.0046727364	
SRP68P3		0.004663921	
LINC01537		0.00466088	
DCTN1		0.0046584457	
MIR6807		0.0046572555	
ARNTL2-AS1		0.0046570147	
ZNF778		0.0046521416	
MIR3942		0.0046475576	
AC074035		0.004645162	
AC079193		0.0046451176	
AC099753		0.0046390584	
SSMEM1		0.0046365135	
BRS3		0.0046347035	
RN7SL431P		0.004630314	
AC010197		0.004629413	
PSMG2		0.004621662	
GLYATL1B		0.004613646	
RNU4ATAC12P		0.0046099047	
MIR1185-1		0.0045999247	
MYH16		0.0045959842	
RAB22A		0.004594683	
EIF4G1		0.0045943996	
SNHG22		0.0045941086	
RPL23AP65		0.004590793	
CTAGE13P		0.004590563	
HCG4P8		0.0045892415	
IGHV7-34-1		0.004585382	
SPRR1A		0.0045844708	
RFPL4AP1		0.00458433	
AL355596		0.0045798854	
NDUFS5P5		0.0045786873	
PSMD2		0.0045767846	
MIR549A		0.0045762984	
AC023908		0.004574322	
POC1B-AS1		0.0045677284	
AL049636		0.004564528	
RN7SL200P		0.004560424	
COX6CP2		0.004556724	
FAM9B		0.0045540645	
RAD51-AS1		0.004550952	
RPS15AP12		0.0045473548	
AC010872		0.004540123	
LINC01632		0.0045366865	
MIR412		0.004536341	
AC083862		0.00453395	
RPL12P23		0.0045335833	
AC010642		0.0045301584	
AC095056		0.0045253388	
LINC00919		0.004522294	
AC007382		0.0045219865	
AL138963		0.004521261	
DHRS4-AS1		0.0045210584	
IL20RB-AS1		0.0045197112	
PMEL		0.0045190006	
LINC01291		0.0045165145	
AL117332		0.0045159073	
PAX4		0.0045129047	
TH		0.0045118937	
AL157791		0.0045091514	
MIR95		0.00450878	
LINC00668		0.004508468	
AC015726		0.0045078113	
AMBN		0.004504519	
AC133041		0.004498217	
UGT2B11		0.0044978512	
SCX		0.0044965385	
OR7E26P		0.0044931974	
JMY		0.004491473	
FBXO46		0.004490849	
RNU6-42P		0.0044836756	
HAUS1P1		0.004479454	
MIR6873		0.004479335	
AC126544		0.0044759396	
EEF1A1P42		0.004474765	
AC023632		0.004472575	
AC074052		0.0044715134	
AL139393		0.004468603	
HSPD1P6		0.004468107	
AC104233		0.0044659716	
LAMB4		0.0044633285	
SELENOV		0.0044606	
SLC22A25		0.004456614	
OR5AK2		0.0044559524	
RPSAP73		0.004447777	
OSBPL3		0.004447378	
AL513302		0.004446471	
RFX6		0.0044426317	
MIR644A		0.0044406946	
RN7SL408P		0.004440102	
ATP5LP4		0.004437855	
LINC01952		0.0044366214	
IKBKG		0.00443516	
RPL7P15		0.004434803	
SPINK4		0.0044252006	
IL9		0.0044251666	
RPSAP60		0.004424616	
USP16		0.0044231117	
KRT126P		0.0044208043	
GS1-279B7		0.0044200583	
RCN2		0.0044179894	
AL356094		0.0044175554	
SNX18P13		0.0044161077	
AC007402		0.004415521	
EEF1G		0.004413831	
SCGB2A2		0.0044132583	
BX295541		0.0044121267	
PPIAP42		0.004411696	
NEK4		0.0044115605	
LARGE-IT1		0.004411351	
AL110118		0.0044111293	
LYST-AS1		0.0044082925	
PPP1R12BP1		0.00440589	
MUC17		0.004405003	
MIR4324		0.004404116	
CYCSP25		0.004404022	
KCTD16		0.0044026496	
RPL39P39		0.004400363	
C20orf166-AS1		0.004399285	
HTR5BP		0.0043963543	
ABCB11		0.0043919496	
AL049697		0.0043907724	
AL109614		0.0043862993	
ENY2		0.004376866	
PIP4K2C		0.00436423	
S100A13		0.0043596188	
PKD2L1		0.0043496443	
GORASP2		0.0043484783	
KRT18P23		0.0043448526	
ASNSP4		0.0043444573	
TUBB8P9		0.0043253107	
GABRB1		0.0043158475	
SLC2A1		0.0043139593	
RPL15P21		0.004310481	
LINC01103		0.004308525	
AC013412		0.0043077962	
AC017071		0.004303145	
RN7SL698P		0.004300959	
KRTAP6-1		0.0042986753	
ALPPL2		0.0042968686	
STBD1		0.004296352	
CUBNP1		0.004296144	
AL606468		0.0042941105	
AC006159		0.004293156	
AC022028		0.0042916546	
MC4R		0.004290932	
VGLL1		0.0042848666	
RPS26P35		0.00428027	
ATAD2		0.004279116	
RTCB		0.00427757	
LLPHP2		0.0042751785	
BSPH1		0.0042751497	
AMYP1		0.0042704814	
AC127391		0.004269517	
CDRT1		0.004266772	
RPL21P110		0.0042647137	
AC005757		0.0042621037	
B3GAT2		0.0042619137	
TMEM151B		0.0042603007	
ATP5A1P1		0.0042602792	
APOO		0.004260278	
APCDD1L-AS1		0.0042531835	
SNU13		0.00424862	
AC118658		0.004247041	
TBC1D8-AS1		0.0042443015	
AC020604		0.004240132	
AL355812		0.0042319596	
AL158206		0.0042304373	
SPHKAP		0.0042289905	
AL356986		0.004227626	
AC007655		0.0042267493	
CDHR1		0.004226715	
RPSAP62		0.0042256527	
SLC26A3		0.004221771	
CEP85L		0.0042144256	
SYTL4		0.004209274	
LINC00622		0.004207093	
CBY3		0.004207062	
RPL4		0.0042064735	
PPA2		0.004201534	
SNORD114-18		0.0042014206	
AC137800		0.004200097	
PRKG2		0.0041988776	
ADAMTS19-AS1		0.004197588	
NR5A1		0.0041949484	
XIRP2		0.0041883765	
UBE2D3P3		0.004187701	
MIR660		0.0041854293	
AC092670		0.004184694	
RNA5SP473		0.0041827867	
ICE2P1		0.0041747103	
BGLAP		0.004170843	
OR2J2		0.0041690697	
ZNF768		0.0041685943	
KCNJ18		0.004166746	
AC099482		0.004166612	
SNRPCP11		0.0041663647	
SRRM5		0.0041641598	
ZNF280B		0.0041629365	
RSL24D1P1		0.004158304	
ATP6V0C		0.0041561127	
STATH		0.00415482	
ZNF324B		0.004153771	
LINC01621		0.004149532	
LINC01192		0.0041484092	
AL133373		0.004144939	
FAM83A-AS1		0.004135319	
MTHFD2P6		0.0041308417	
MIR493		0.0041274293	
RPF2P1		0.004126871	
OOEP		0.004126765	
KRTAP10-7		0.0041256514	
MACF1		0.004123535	
AP001981		0.0041232747	
HNRNPA1P5		0.004119651	
AL031430		0.0041133068	
H3F3A		0.0041129356	
CYP2A13		0.004106067	
AL359237		0.004105113	
AC092135		0.0041028215	
DPP3P2		0.004095467	
NAXE		0.004091434	
ARSFP1		0.0040913443	
ATP11AUN		0.004090394	
DGKH		0.0040857485	
AL158825		0.0040830285	
EPO		0.004076835	
AC073333		0.0040750783	
AC016757		0.004074184	
AL513475		0.004071644	
PGLYRP4		0.004071588	
AC090425		0.0040700845	
AC096741		0.0040666983	
ALDH1A2		0.004066662	
PPATP1		0.004046091	
AQP7		0.004045216	
UOX		0.004044901	
AC098869		0.0040448224	
LNX1-AS1		0.0040443894	
RPL37P25		0.00404402	
MIR15A		0.0040422804	
OR4F8P		0.004039047	
AC079809		0.004034435	
GRPEL1		0.004032751	
AP000552		0.0040314808	
MTND4P35		0.004030043	
ENKD1		0.0040284693	
PURG		0.0040256525	
KCNMB2-AS1		0.004021722	
MAPK8IP2		0.004018426	
ZNF734P		0.004016331	
C6orf52		0.004015006	
RPS27AP10		0.0040120827	
AL109618		0.0040048286	
AC122719		0.004003012	
GID8		0.0040010638	
RSBN1		0.004001059	
AL365275		0.0040007825	
AL022342		0.003997804	
KRTAP3-3		0.003995366	
BX005040		0.003993195	
CFL1P4		0.0039926455	
TMEM155		0.003989612	
OR10H2		0.003986842	
SLC44A5		0.003983134	
FAM74A4		0.003982801	
AC078950		0.00398231	
RPL23AP87		0.0039802617	
MYLPF		0.0039720396	
RN7SL471P		0.0039708726	
LSM3		0.0039699757	
FXYD6-FXYD2		0.0039698193	
XRCC6P5		0.0039678765	
RNA5SP152		0.003967758	
AC017079		0.0039669145	
AC024341		0.003966019	
AC115115		0.003963535	
RPL23AP42		0.0039613703	
NANP		0.0039608525	
AC080080		0.0039568082	
XKR6		0.0039564925	
AC027544		0.003952912	
ZNF33CP		0.003952388	
AC022007		0.003950049	
AP000436		0.0039373557	
LINC00700		0.003937094	
ACACB		0.0039341273	
USP32P3		0.00393054	
PHKG1P2		0.0039284234	
ZKSCAN2		0.003920644	
LRRC57		0.003915374	
KDELC2		0.0039096237	
C6orf141		0.0039088107	
AC105001		0.0039046868	
OR7E29P		0.0039027196	
ATXN3L		0.0039008958	
RPS4XP10		0.003898966	
KRT16P5		0.0038970571	
CT47A12		0.003890887	
RHO		0.0038907046	
SLC25A3P2		0.0038904988	
FAM167A-AS1		0.0038863367	
RN7SL577P		0.0038860345	
Z93022		0.0038822894	
MIR556		0.0038820459	
SNORA48		0.0038807204	
ILF2P2		0.0038802554	
C1DP3		0.0038768833	
RNASEH2CP1		0.0038766498	
LINC00882		0.0038765639	
BTF3L4P1		0.003875959	
AC002543		0.0038759324	
TFAM		0.0038745282	
CXADRP2		0.0038713994	
MKRN3		0.0038709966	
AL021921		0.0038709638	
ZNF189		0.0038706427	
AC006270		0.0038696828	
RAG2		0.0038680732	
KRTAP5-6		0.0038678995	
CFAP206		0.0038660679	
CLDN19		0.0038622143	
AC108114		0.0038584205	
AP002490		0.0038521055	
KATNBL1P3		0.0038490673	
TAF9		0.003844738	
CENPS-CORT		0.0038424109	
AC087242		0.003840961	
LINC02056		0.003839868	
SNORD116-5		0.0038366558	
GYG1P1		0.003835349	
AC130651		0.0038344278	
EDDM3DP		0.0038341489	
QPRT		0.0038337028	
CDC42P2		0.003833354	
THAP12P2		0.0038301386	
PDPR		0.0038249164	
IGHV3-38		0.0038221185	
C9orf84		0.003816386	
DUX4		0.0038162777	
SPEF1		0.0038158495	
AC036164		0.0038132449	
MIR567		0.0038059708	
UBE2MP1		0.0038031817	
HMGN1P24		0.0038015302	
AHCYP4		0.0038012716	
AP000358		0.0038008573	
HMGN1P12		0.0038003249	
AC092535		0.003794304	
THRAP3		0.0037936622	
AC106730		0.003779698	
LSM3P2		0.0037774728	
FEZ2		0.003775874	
AC007255		0.0037716255	
AC092910		0.0037675952	
MT1X		0.0037624224	
KRTAP5-11		0.003761687	
VCX		0.0037605367	
ZFP57		0.0037597872	
BST1		0.0037592351	
AP006437		0.0037571378	
ZIM2		0.0037521098	
SMIM15		0.0037514782	
NXPH2		0.0037469852	
A4GNT		0.0037386129	
AC109587		0.0037385323	
CAV3		0.0037355626	
LINC00444		0.0037311583	
USP46-AS1		0.0037289152	
AC112200		0.0037230118	
AC023136		0.0037212092	
LINC-PINT		0.0037167023	
FAM92A1P1		0.0037136131	
PCAT6		0.0037091626	
Z98257		0.00370847	
QKI		0.0036965183	
AC092140		0.003695584	
VEZF1P1		0.0036933024	
AL121749		0.00369234	
AC068279		0.0036911191	
RN7SL192P		0.0036894463	
C15orf54		0.0036891303	
AL359915		0.003687221	
AC012020		0.0036817084	
SMG1P4		0.0036806103	
RPL21P40		0.0036756974	
AL035467		0.0036750124	
DIP2C		0.003673454	
PDE8B		0.003671677	
TMIE		0.0036713846	
KRTAP10-9		0.003670438	
AP000648		0.0036700866	
RN7SL338P		0.003667275	
SMYD3-IT1		0.0036628882	
AC008114		0.0036621657	
GXYLT1P2		0.003661913	
AL136360		0.003661379	
CES1P1		0.0036580062	
HCRT		0.003655783	
SYCP2		0.0036521875	
OR7H1P		0.0036507573	
PABPC1L		0.0036479367	
OLMALINC		0.0036444315	
KCTD19		0.0036440855	
OR6L2P		0.0036395013	
AC130360		0.003636604	
RPL35AP31		0.003633389	
CDH9		0.0036303173	
HMGN2P36		0.0036292854	
RPL6P29		0.0036288307	
RNU6-36P		0.0036196925	
UMODL1-AS1		0.0036186138	
C1orf229		0.0036175335	
AC111000		0.003616374	
AL162408		0.0036153237	
ATP5HP3		0.0036141453	
AP000786		0.0036140033	
OR9A3P		0.0036112238	
MIR6797		0.0036083795	
MIR30D		0.0036078328	
AC003092		0.0036060133	
AL355309		0.003605488	
MAGI1-IT1		0.0036053727	
C11orf52		0.0036051392	
RPS29P9		0.0036036104	
AC013403		0.0036001473	
AC007792		0.0035985704	
TEX37		0.003598458	
GNB5		0.0035975752	
AC024937		0.003588849	
AC093151		0.0035883423	
MYO3A		0.0035875996	
NIFKP8		0.0035829768	
ROBO2P1		0.0035822988	
HERC2P5		0.0035817106	
SPAM1		0.0035797516	
OR4C5		0.003577004	
GALR2		0.0035762866	
PCBP2P3		0.0035742975	
CNKSR1		0.0035738435	
TMPRSS11CP		0.0035733825	
MIR574		0.003571386	
SIGLEC20P		0.00356831	
FBLL1		0.0035658092	
HINT1P1		0.0035638558	
LINC00595		0.00356206	
ZNF720P1		0.003560788	
AC008467		0.003559374	
CCL1		0.003557352	
CD55		0.0035565295	
IL17A		0.0035538694	
EMP3		0.0035462508	
C1GALT1C1L		0.0035447106	
AC013652		0.0035424775	
RFLNA		0.0035414412	
TSGA13		0.003538863	
PAIP2B		0.0035371813	
CENPUP2		0.0035342074	
PIGUP1		0.003533896	
OR5T3		0.0035311943	
AC092814		0.0035290164	
HIST1H4A		0.0035235933	
PIEZO1		0.0035223323	
OR7E121P		0.00352208	
AC020895		0.0035196806	
IGHV3-25		0.003512305	
RPL23AP40		0.0035098388	
CALHM3		0.0035081361	
OR13F1		0.003504048	
EGFLAM-AS4		0.0035011864	
USB1		0.0035003598	
LURAP1L		0.0034997738	
AC007346		0.003498986	
FAM170B		0.003498321	
RPL23AP2		0.0034979004	
AC074348		0.003496775	
HIGD1AP12		0.0034937076	
PLEKHH2		0.003479281	
SLC9B1P3		0.0034785601	
KRTAP10-12		0.0034768847	
ATF4		0.0034746395	
AC078850		0.0034734237	
SRGAP3-AS1		0.0034715552	
IQCK		0.0034709591	
LINC01343		0.0034706013	
BRD9P2		0.0034583218	
MKI67P1		0.003453494	
DNAJC22		0.0034520626	
RAD18		0.0034475194	
COQ6		0.0034400763	
ZRANB2-AS1		0.0034400332	
SNORD114-21		0.0034364746	
IGBP1P3		0.0034354557	
AL391832		0.0034314734	
RNU6-338P		0.0034311144	
AC009945		0.0034304522	
CLDN9		0.0034298056	
INVS		0.0034244573	
ZDHHC1		0.0034236442	
TVP23BP2		0.0034214845	
AP2B1		0.0034180575	
AC097716		0.003416309	
FAM213AP1		0.003415152	
AGTRAP		0.0034140241	
GLIS3-AS1		0.0034122986	
OR5M11		0.003408589	
AC012454		0.0034081591	
LINC00939		0.0034054634	
MRPL50P2		0.003404361	
RPL8		0.0034032462	
SUPT20HL2		0.0034024876	
MARCKSL1P2		0.0034016909	
GREM2		0.0033979362	
LCN1P1		0.0033958608	
SLC17A1		0.0033935215	
MUC22		0.0033919187	
HMGB1P30		0.0033875115	
AC006333		0.003384117	
TMEM14EP		0.0033837531	
PDXP		0.0033783216	
IGLV8OR8-1		0.003375254	
KRT18P10		0.003374261	
TBC1D3P1		0.0033733281	
GSPT2		0.0033723842	
AC005519		0.003368472	
AC093334		0.003365962	
NRG3-AS1		0.0033585455	
OR4D11		0.0033582903	
OR2H1		0.0033572903	
MGC4859		0.0033564172	
AC009464		0.0033553734	
AP000870		0.003353588	
SNTN		0.003353507	
CFHR5		0.0033518854	
PPIAP23		0.0033488746	
CRYBA2		0.003344889	
MIR199B		0.0033407365	
NEU4		0.0033393323	
KRTAP2-3		0.0033350803	
HIGD1AP10		0.003334553	
NLRP5		0.003333401	
AC092964		0.0033328466	
AC019069		0.0033292407	
IFNA16		0.0033291965	
ZNF208		0.0033237264	
UCN2		0.0033237163	
AL138713		0.0033233387	
RNU4-86P		0.0033230288	
PPAN-P2RY11		0.0033208663	
AC108673		0.0033197955	
RPL3L		0.0033182225	
AJ009632		0.003316142	
CNGB1		0.0033158225	
AK1		0.003314576	
AL354864		0.0033117756	
ATP5G1P3		0.0033110573	
PRRC2B		0.0033093651	
TRMT2B		0.0033078827	
BUD31		0.0033065393	
EIF1P5		0.0033051197	
AC096638		0.003304636	
C2-AS1		0.0033042307	
AP5S1		0.003303536	
MGAM		0.0033018165	
AC007435		0.0032994999	
COX16		0.0032988463	
AC091826		0.0032953108	
AC027369		0.0032878886	
OR6N1		0.0032844837	
PPCDC		0.0032838597	
AC005160		0.003283152	
AC034199		0.0032823784	
ISPD-AS1		0.0032803935	
OR2B3		0.0032801097	
TMEM31		0.003279961	
AC005096		0.0032793465	
LINC00174		0.003278846	
AC093297		0.0032774324	
OR7E130P		0.00327316	
GUSBP5		0.0032726387	
SPACA6P-AS		0.0032717152	
MTND4P14		0.0032658405	
AP003071		0.0032657974	
CYCSP22		0.0032635855	
TCP10		0.0032624828	
AC005410		0.003259667	
CCDC185		0.0032524369	
OR7E136P		0.0032516199	
AC021766		0.0032477735	
SOHLH1		0.003245949	
RNU5E-4P		0.003245709	
RALGAPA2		0.0032443155	
SACS		0.0032437642	
VPS35P1		0.0032435353	
HMGB3P3		0.0032430366	
YRDCP2		0.0032413362	
AL353637		0.0032412081	
LINC02246		0.0032317727	
LINC00456		0.0032281242	
MIR204		0.0032271869	
RGS22		0.0032268944	
OR2J1		0.0032236795	
AL031772		0.003222248	
LINC00324		0.0032221035	
AL020993		0.003221836	
C1orf198		0.0032216308	
MIR4668		0.0032203405	
FOXP2		0.0032156543	
FAM47A		0.0032129802	
BOLA2P3		0.003211535	
AL512635		0.0032088398	
OSBPL7		0.0032067047	
LHX1		0.003206113	
CCNL2P1		0.0032047196	
SPINK13		0.0032038935	
HOXC-AS2		0.003200307	
MIR1249		0.0031966385	
AC025442		0.0031920085	
HOMER2P1		0.0031895575	
PLEKHG3		0.0031875093	
AC136621		0.0031833448	
CGB8		0.0031817285	
SNRPEP7		0.003181435	
SEPT11		0.003177647	
SERTM1		0.0031766628	
ROPN1B		0.003175439	
CEP250		0.003170256	
SAR1AP4		0.0031689373	
AC109635		0.0031676795	
AC096949		0.0031657475	
BICD1		0.0031652185	
ZNF615		0.0031560266	
ICE1		0.0031554487	
IL17F		0.0031547789	
AC099062		0.0031535262	
SATL1		0.0031498051	
PPWD1		0.0031483765	
JKAMPP1		0.0031473541	
TST		0.0031472354	
SNORD65C		0.0031471509	
AC068205		0.0031463595	
YWHAB		0.0031450999	
AC093152		0.0031447988	
ANOS1		0.003143557	
HIST1H2APS1		0.003142094	
UBE2A		0.003141658	
MED13P1		0.0031414437	
C6orf118		0.0031408882	
ZFPL1		0.0031402116	
RN7SL812P		0.0031400844	
AC226101		0.003139897	
AC133540		0.003139778	
OR2L6P		0.0031373005	
KRTAP1-1		0.0031369484	
AL158824		0.0031354984	
FAM47DP		0.003133919	
DUTP2		0.0031279477	
MT-TT		0.0031276245	
AL590705		0.003127487	
LINC01176		0.003127154	
LINC01096		0.0031258196	
AC027313		0.003120083	
BCL9		0.0031166833	
QRFP		0.0031161734	
MTND4P32		0.0031138086	
AP002967		0.0031097396	
AL139300		0.0031082737	
ACTN2		0.0031052856	
FGFR4		0.0031041068	
CLC		0.0031032255	
LINC00933		0.0031022101	
CLK3		0.0031017538	
ZNF92P2		0.0031002897	
CHST10		0.003099243	
AC007536		0.003098351	
RN7SL317P		0.0030981444	
GIMAP3P		0.0030971712	
Z97832		0.0030960224	
GULOP		0.0030934722	
COMMD4		0.0030927241	
AC122713		0.0030908638	
RPS29P7		0.0030897958	
NANOGP8		0.0030882726	
Z93019		0.0030869427	
HSPE1P9		0.0030831979	
MHENCR		0.0030818412	
ZBTB40-IT1		0.0030807126	
OR10S1		0.0030788549	
HMGB1P42		0.003078574	
AC016739		0.0030784772	
AL354989		0.0030777005	
AP003354		0.003076777	
AL365214		0.0030749852	
OR5AN1		0.0030726949	
AL451063		0.0030688625	
AC004467		0.0030669125	
TUBB8P8		0.0030618303	
HSBP1P1		0.003059912	
SSX5		0.0030577988	
SDHCP1		0.003055988	
UBTFL6		0.003053504	
OR7E19P		0.003053168	
HMGN2P40		0.0030453024	
AC087650		0.003044032	
AL031729		0.003038995	
ELFN1		0.0030366527	
MIR219A1		0.0030350322	
PTPN4		0.0030307015	
HS6ST2		0.0030271811	
AL050331		0.0030236153	
VWC2L		0.0030207837	
OR7E145P		0.0030203806	
LMF1		0.0030200994	
RPS4XP8		0.0030127205	
AL590235		0.0030124672	
RLIMP1		0.00301166	
SNORA26		0.0030094176	
ZNF317P1		0.0030093822	
AL773545		0.0030061537	
AC090337		0.003004049	
Z82243		0.0030008513	
IGHV1OR16-4		0.0029998636	
SPATA31A6		0.0029948533	
RNF113B		0.0029910756	
AFM		0.0029863259	
AL031600		0.0029859357	
PRM2		0.002979389	
NDUFV2P1		0.0029778925	
HIST1H1B		0.002972279	
OR5J2		0.0029655849	
KIF15		0.002965483	
CNRIP1		0.0029651588	
KHDRBS2		0.0029536486	
FABP9		0.0029518635	
ST13P19		0.002943668	
SDHD		0.00294339	
CDC27P1		0.0029424967	
LYPD4		0.0029420578	
SARS2		0.0029381597	
T		0.0029329795	
AC115618		0.0029313422	
AC090398		0.0029285967	
SEMA6A-AS2		0.0029253105	
ANKRD26P1		0.0029252523	
MIR487B		0.002924305	
SCGB1D2		0.0029239838	
AC006206		0.0029209831	
AC091976		0.0029207557	
GUCA2A		0.0029177933	
AC008752		0.0029167077	
AC092991		0.0029130834	
SNORD116-29		0.0029129647	
AC109349		0.0029085218	
SLC8A2		0.0029021942	
AC087369		0.0029002419	
ADAM32		0.002899786	
ITGB1-DT		0.00289462	
ZNF92P3		0.002894061	
RPL23AP90		0.002891194	
RNU4-82P		0.0028878958	
RPL17P36		0.0028874283	
